date,btc_close,btc_close_log,combined_zscore,zscore_0_100
2013-04-01,104.79999999999997,4.6520537718869415,0.8175272379760286,70.4381809494007
2013-04-02,123.07800000000002,4.812818300728055,1.0978599804973068,77.44649951243268
2013-04-03,125.59999999999997,4.833102254034098,1.70575081340578,92.64377033514451
2013-04-04,135.70000000000002,4.9104465668408235,1.713332835092012,92.8333208773003
2013-04-05,143.02999999999997,4.9630543984668085,0.9050090354920511,72.62522588730128
2013-04-06,144.32000000000005,4.972033056314314,1.5860795735996647,89.65198933999162
2013-04-07,170.05299999999997,5.1361101531676265,1.136468696166115,78.41171740415287
2013-04-08,191.1,5.252796851246227,1.5289729171603024,88.22432292900756
2013-04-09,234.96,5.459415286890365,1.7374487534291474,93.43621883572868
2013-04-10,170.23800000000006,5.137197457963969,2.127503684950396,100.0
2013-04-11,108.00000000000003,4.68213122712422,-1.1045184755115085,22.387038112212288
2013-04-12,104.10000000000002,4.645351975620923,-4.116120084225487,0.0
2013-04-13,102.50000000000001,4.629862798578463,-3.7391445791695297,0.0
2013-04-14,94.97599999999998,4.5536242281048604,-4.356150217547599,0.0
2013-04-15,61.38200000000001,4.117116632564298,-3.154738534205709,0.0
2013-04-16,73.64,4.299188356364877,-3.433225203229695,0.0
2013-04-17,93.89,4.542123884270456,-3.4079567837213762,0.0
2013-04-18,115.18000000000002,4.7464961220785264,-2.2595864201993807,0.0
2013-04-19,118.55000000000001,4.775334812511415,-1.4841904505109305,12.89523873722674
2013-04-20,128.70000000000002,4.857484114602081,-1.6737379944371904,8.15655013907024
2013-04-21,121.00000000000003,4.795790545596741,-1.1399654957124394,21.500862607189013
2013-04-22,128.05,4.852420812645534,-0.8464663296814652,28.83834175796337
2013-04-23,147.43000000000004,4.993353486861729,-0.4049495009499437,39.876262476251405
2013-04-24,152.3,5.025852259901116,-0.05208969758296256,48.697757560425934
2013-04-25,134.192,4.899271610242056,0.027129192707374447,50.67822981768436
2013-04-26,136.90999999999997,4.9193237756456645,-0.6371377147633327,34.07155713091669
2013-04-27,131.54,4.879310987873205,-1.2656561066221084,18.35859733444729
2013-04-28,136.64999999999998,4.917422912374077,-1.7794537475388903,5.513656311527742
2013-04-29,143.56200000000007,4.966766997639596,-0.9928299422910429,25.179251442723928
2013-04-30,130.06999999999994,4.868072767075649,-0.9808769396915935,25.478076507710163
2013-05-01,115.74899999999997,4.751424053620169,-1.1407665638317854,21.480835904205364
2013-05-02,98.35000000000004,4.5885325448350684,-1.7277652619867645,6.8058684503308875
2013-05-03,95.5,4.5591262474866845,-2.023292170036846,0.0
2013-05-04,118.62999999999998,4.776009405673012,-3.2058545203820485,0.0
2013-05-05,120.33000000000004,4.7902379684500715,-2.1307544541906207,0.0
2013-05-06,106.21000000000002,4.6654182663334485,-1.0211136095677675,24.472159760805813
2013-05-07,115.20000000000002,4.746669748261791,-1.4296095669247528,14.259760826881179
2013-05-08,112.49999999999999,4.722953221644475,-1.3188277131645616,17.02930717088596
2013-05-09,112.80000000000003,4.725616339063959,-0.7699027648193196,30.75243087951701
2013-05-10,115.41000000000004,4.748491005432314,-0.5181627201695042,37.045931995762395
2013-05-11,115.16,4.746322465743975,-1.3483706406550011,16.29073398362497
2013-05-12,114.70000000000002,4.742320024135325,-1.4528647919356465,13.678380201608837
2013-05-13,117.59999999999997,4.767289035464526,-0.3332448645136143,41.668878387159644
2013-05-14,106.07999999999998,4.664193526437552,-0.03792017112239776,49.05199572194006
2013-05-15,111.10000000000001,4.7104306966455844,-0.230272058208975,44.24319854477562
2013-05-16,113.74999999999996,4.7340030578310595,-0.23299739561185473,44.17506510970363
2013-05-17,117.90999999999995,4.769921621588582,0.1430435322973287,53.57608830743321
2013-05-18,118.60000000000002,4.775756486563625,-1.009240132824853,24.768996679378674
2013-05-19,118.09999999999997,4.771531723203316,-0.9578835102557834,26.052912243605412
2013-05-20,118.52999999999997,4.775166093091409,-0.015282520130949717,49.61793699672626
2013-05-21,117.24999999999996,4.764308407326388,-0.006656196418298899,49.83359508954253
2013-05-22,119.52999999999999,4.7835673858898895,0.2509159451780764,56.27289862945191
2013-05-23,124.08999999999997,4.821007108786528,-0.0448679983397689,48.87830004150578
2013-05-24,129.545,4.864028311126295,0.014958697245724573,50.37396743114312
2013-05-25,129.04000000000002,4.8601224338169535,-0.2151800598782818,44.62049850304295
2013-05-26,130.4,4.870606649492553,-0.3274881085263683,41.81279728684079
2013-05-27,125.05,4.828713657323628,0.12966179174921572,53.24154479373039
2013-05-28,126.82000000000002,4.842768758271886,0.3183851484833422,57.95962871208356
2013-05-29,130.17,4.868841288478369,-0.09753620296499776,47.561594925875056
2013-05-30,127.78,4.850310035174197,-0.3722318504461645,40.694203738845886
2013-05-31,128.15000000000003,4.85320145281008,-0.25195873370146254,43.70103165746343
2013-06-01,128.83000000000004,4.858493705803434,-0.48714222876034524,37.821444280991365
2013-06-02,120.49999999999996,4.791649752930709,-0.437375765085709,39.065605872857276
2013-06-03,122.66999999999996,4.80949782304466,-0.7929224286069304,30.176939284826744
2013-06-04,120.44999999999999,4.79123472906088,-0.7016489198575977,32.45877700356006
2013-06-05,120.30000000000003,4.789988622980633,-0.8840517962111791,27.898705094720523
2013-06-06,117.20000000000003,4.763881877142913,-1.4042380251629907,14.894049370925233
2013-06-07,110.20000000000003,4.702296896718814,-1.3436600760088218,16.408498099779457
2013-06-08,108.34999999999998,4.685366727982368,-1.467753611354021,13.306159716149473
2013-06-09,103.00000000000001,4.634728988229636,-1.4586241338972086,13.534396652569786
2013-06-10,105.39999999999999,4.657762636107262,-1.7705937841946278,5.735155395134306
2013-06-11,107.76000000000005,4.679906532102109,-2.0187925105266373,0.0
2013-06-12,108.20000000000003,4.6839813664123815,-1.927782269293758,1.8054432676560483
2013-06-13,99.10000000000001,4.596129441335942,-1.9950570097344533,0.1235747566386669
2013-06-14,99.08000000000003,4.595927604621159,-2.05054082618848,0.0
2013-06-15,100.00000000000004,4.605170185988092,-1.6196540595045732,9.50864851238567
2013-06-16,98.99999999999999,4.59511985013459,-1.5004981133755522,12.487547165611195
2013-06-17,102.02999999999996,4.625266887687213,-1.9122410040400413,2.1939748989989685
2013-06-18,104.41000000000001,4.648325456302019,-1.6345446541110924,9.13638364722269
2013-06-19,105.33999999999999,4.657193214055243,-1.039031716356575,24.024207091085625
2013-06-20,100.81,4.61323755706585,-0.7512946357010708,31.21763410747323
2013-06-21,101.36000000000003,4.618678536012884,-0.3414299553723027,41.46425111569243
2013-06-22,99.11000000000003,4.596230344418617,-1.0599374970046087,23.501562574884783
2013-06-23,101.1,4.616110126026426,-1.1009755780666013,22.475610548334966
2013-06-24,99.48000000000002,4.599956618935204,-0.3902588564403511,40.243528588991225
2013-06-25,98.75,4.592591403781231,-0.29069884628813425,42.73252884279665
2013-06-26,98.32000000000004,4.58822746525778,-0.16963216193106695,45.75919595172333
2013-06-27,95.20000000000003,4.55597994179732,-0.1410573417256339,46.47356645685915
2013-06-28,89.40000000000002,4.493120682179469,-0.1016089712229612,47.45977571942597
2013-06-29,88.51000000000005,4.483115539980786,-1.5074516066644135,12.313709833389662
2013-06-30,89.90000000000003,4.498697941477575,-1.4705390307460344,13.23652423134914
2013-07-01,86.09999999999995,4.455509411433685,-0.33960033585840005,41.509991603539994
2013-07-02,88.13999999999999,4.478926459413841,-0.2702581380428054,43.24354654892987
2013-07-03,74.78999999999998,4.314684186203576,-0.27128757981096563,43.21781050472586
2013-07-04,77.55,4.350922889622548,-0.2953897474532027,42.61525631366994
2013-07-05,66.49999999999999,4.197201947661808,0.12613059832804907,53.15326495820123
2013-07-06,65.13299999999998,4.17643133322021,-2.454267593819124,0.0
2013-07-07,72.49999999999999,4.283586561860629,-2.3778272467004156,0.0
2013-07-08,73.79999999999998,4.301358731606427,-0.12976483297670705,46.75587917558233
2013-07-09,75.03999999999998,4.318021304697969,0.1755418838658398,54.388547096646
2013-07-10,85.72999999999998,4.451202822690664,-0.6913295731121919,32.7167606721952
2013-07-11,88.67000000000002,4.484921613391916,-0.4723399154616569,38.191502113458576
2013-07-12,88.00000000000003,4.477336814478207,-0.2543211249258071,43.641971876854825
2013-07-13,92.05,4.522331907679087,-0.18349619905938036,45.41259502351549
2013-07-14,88.88999999999999,4.487399650253583,-0.07811669007018164,48.04708274824546
2013-07-15,93.55000000000001,4.538496052720099,-0.11337024116892715,47.165743970776816
2013-07-16,92.6,4.528289141652134,-0.25476005061842016,43.630998734539496
2013-07-17,89.25000000000003,4.491441420659749,-0.23519016889932548,44.120245777516864
2013-07-18,84.01999999999997,4.431054865741236,-0.19247646095426074,45.188088476143484
2013-07-19,85.99999999999997,4.454347296253507,-0.5164136215207149,37.08965946198213
2013-07-20,85.65000000000002,4.450269224770129,-0.4312598684609094,39.218503288477265
2013-07-21,86.18000000000002,4.456438132187692,-0.5090150777365186,37.27462305658704
2013-07-22,87.0,4.465908118654584,-0.663352292467341,33.41619268831648
2013-07-23,87.66999999999999,4.473579765600494,-0.734000081045956,31.649997973851097
2013-07-24,87.86999999999998,4.475858449507752,-0.49326035430480664,37.668491142379835
2013-07-25,89.80000000000001,4.497584975308154,-0.7223671047761746,31.940822380595634
2013-07-26,89.26999999999998,4.4916654851912705,-0.6672898671612468,33.317753320968826
2013-07-27,88.27000000000001,4.480400299032142,-0.018468705685853896,49.53828235785365
2013-07-28,92.03999999999999,4.522223265167165,-0.1660845085460508,45.84788728634873
2013-07-29,93.30799999999998,4.535905849086309,-0.5009346787020588,37.47663303244853
2013-07-30,97.95,4.58445714439055,-0.375014436886181,40.62463907784547
2013-07-31,98.00000000000004,4.584967478670572,-0.3256330195108735,41.859174512228165
2013-08-01,96.12000000000005,4.565597410868269,0.11789642249778409,52.94741056244461
2013-08-02,96.26999999999997,4.567156743789875,-0.1932744155199258,45.16813961200186
2013-08-03,96.39999999999998,4.5685062016165,0.2849582120772545,57.12395530193136
2013-08-04,97.0,4.574710978503383,0.1714602008518539,54.28650502129635
2013-08-05,97.60000000000002,4.580877493419047,-0.2882672261189901,42.793319347025246
2013-08-06,97.57000000000004,4.580570069119859,-0.369514153774683,40.76214615563293
2013-08-07,96.89000000000003,4.573576314396913,-0.5355776644068828,36.61055838982793
2013-08-08,94.14999999999998,4.544889255103161,-0.6805548853344636,32.98612786663841
2013-08-09,92.79000000000005,4.530338875365088,-0.6892871441533442,32.7678213961664
2013-08-10,93.60000000000002,4.539030383483547,-0.1682477185972336,45.793807035069165
2013-08-11,94.10000000000002,4.544358046591334,-0.09458851356552518,47.63528716086187
2013-08-12,95.01999999999998,4.554087395758775,-0.4434931853940235,38.91267036514942
2013-08-13,98.38,4.588837531367194,-0.2120232430129767,44.699418924675584
2013-08-14,99.22,4.597339606872903,-0.1607790621004802,45.980523447488
2013-08-15,98.00000000000004,4.584967478670572,-0.40707060416025154,39.82323489599371
2013-08-16,98.24999999999997,4.58751525074937,-0.3627769611234899,40.93057597191275
2013-08-17,98.44999999999997,4.589548805085134,0.19658721296346762,54.914680324086696
2013-08-18,99.51999999999998,4.600358628990869,0.28052839740840524,57.01320993521013
2013-08-19,103.74000000000004,4.6418877689232545,-0.3303078388221291,41.74230402944678
2013-08-20,105.55000000000001,4.65918477429433,-0.3719583957635021,40.70104010591245
2013-08-21,110.81999999999998,4.707907263439203,-0.05206064328840593,48.69848391778985
2013-08-22,108.99999999999997,4.6913478822291435,0.23486929100122306,55.871732275030574
2013-08-23,107.18,4.674509664066704,0.08803178474755119,52.20079461868878
2013-08-24,110.8,4.707726774313183,0.5794677739730774,64.48669434932694
2013-08-25,111.99999999999996,4.718498871295094,0.619580900191651,65.48952250479128
2013-08-26,114.67000000000002,4.742058438050213,0.15870830807931152,53.96770770198279
2013-08-27,118.60000000000002,4.775756486563625,-0.029459968153152216,49.26350079617119
2013-08-28,118.07000000000001,4.771277668919018,0.3113851577181005,57.78462894295251
2013-08-29,118.92000000000004,4.778450998129897,0.6101943808498025,65.25485952124505
2013-08-30,125.29999999999998,4.8307108619020225,0.5793951571844245,64.48487892961062
2013-08-31,128.19999999999996,4.853591544486569,1.242197127305327,81.05492818263318
2013-09-01,128.70000000000002,4.857484114602081,1.3464456032012833,83.66114008003208
2013-09-02,130.17999999999995,4.868918108144241,0.9229169594575977,73.07292398643995
2013-09-03,129.19,4.86128418897221,0.852675582176124,71.31688955440309
2013-09-04,122.07000000000001,4.804594650681708,0.6259516680462154,65.64879170115539
2013-09-05,123.09000000000005,4.812915795122205,0.6195909341904865,65.48977335476216
2013-09-06,116.94999999999997,4.761746493030188,0.29087715283436877,57.271928820859216
2013-09-07,120.69999999999999,4.793308128103486,0.06800084009461142,51.70002100236528
2013-09-08,117.05999999999996,4.7626866238630745,0.175195321445374,54.379883036134345
2013-09-09,121.19999999999995,4.797442073635214,-0.08903969562278106,47.77400760943048
2013-09-10,123.01999999999994,4.812346943780222,0.01193379649282901,50.29834491232072
2013-09-11,127.16000000000001,4.845446136042602,-0.14297946783387333,46.425513304153164
2013-09-12,127.81000000000003,4.850544786143623,0.00041763559734142586,50.01044088993354
2013-09-13,127.539,4.848422200178953,-0.07929788202323604,48.0175529494191
2013-09-14,123.27000000000004,4.814377071563428,0.3930880911224546,59.827202278061364
2013-09-15,125.17999999999996,4.829752701496555,0.14212633918880635,53.55315847972015
2013-09-16,125.76700000000004,4.834430988709457,-0.2814612492050834,42.96346876987292
2013-09-17,127.07000000000001,4.844738115716443,-0.31326480169304577,42.16837995767386
2013-09-18,127.67000000000003,4.84944880983226,-0.7783687390464641,30.5407815238384
2013-09-19,125.00000000000004,4.8283137373023015,-0.7014782380510953,32.463044048722615
2013-09-20,123.29999999999995,4.814620410170298,-0.721165192872141,31.970870178196474
2013-09-21,123.22999999999996,4.8140525279500315,-0.13242985894912743,46.68925352627181
2013-09-22,123.46999999999997,4.815998211579652,-0.09875747692439786,47.53106307689005
2013-09-23,122.38000000000004,4.807130958034395,-0.7109975861595743,32.22506034601064
2013-09-24,124.88000000000001,4.827353276207177,-0.6044901272529153,34.887746818677115
2013-09-25,123.60000000000005,4.817050545023591,-0.6883681490152548,32.79079627461863
2013-09-26,125.10000000000002,4.829113417472866,-0.5570775594510186,36.07306101372454
2013-09-27,125.16999999999996,4.829672813339932,-0.6444608186604619,33.88847953348845
2013-09-28,127.02000000000004,4.844344554374829,0.0360590121645172,50.90147530411293
2013-09-29,126.82000000000002,4.842768758271886,0.03333127414131183,50.833281853532796
2013-09-30,126.5,4.840242308167575,-0.5807208158306415,35.481979604233956
2013-10-01,127.69999999999999,4.8496837630384935,-0.6091928763097098,34.770178092257254
2013-10-02,105.5,4.658710952916121,-0.6832698158921345,32.91825460269664
2013-10-03,119.50000000000003,4.783316371371566,-1.4296396838633258,14.259007903416855
2013-10-04,121.61999999999998,4.800901429691963,-0.7269155626366619,31.827110934083453
2013-10-05,121.05000000000004,4.796203683384068,-0.20124782570648567,44.96880435733786
2013-10-06,122.50000000000004,4.808111029984782,-0.23313015000427828,44.17174624989304
2013-10-07,123.84000000000002,4.818990409841417,-0.6593165908158285,33.51708522960429
2013-10-08,125.00000000000004,4.8283137373023015,-0.5667045954880856,35.83238511279786
2013-10-09,126.70000000000003,4.841822087327094,-0.30574782192613686,42.356304451846576
2013-10-10,126.96000000000001,4.843872076218154,-0.22496207860741818,44.37594803481454
2013-10-11,127.04000000000005,4.844501997498826,-0.2065077984128119,44.837305039679705
2013-10-12,127.83999999999997,4.850779482017964,0.009494326407082532,50.23735816017706
2013-10-13,138.03999999999996,4.927543498229802,0.027446715429672933,50.68616788574183
2013-10-14,134.52,4.901712886872069,-0.09165381457593125,47.70865463560172
2013-10-15,143.93000000000006,4.96932707027458,0.04558462314463327,51.139615578615825
2013-10-16,138.9,4.933754249760298,0.22888458852558252,55.72211471313956
2013-10-17,144.04000000000002,4.970091038780675,-0.3766829025440429,40.58292743639893
2013-10-18,154.04000000000005,5.0372123089467085,-0.26158476213121024,43.460380946719745
2013-10-19,168.10000000000002,5.12455904041457,1.0506936200456305,76.26734050114077
2013-10-20,167.85999999999996,5.123130298654681,1.6049183869478767,90.12295967369693
2013-10-21,184.09,5.215424768458471,0.23626765208748313,55.906691302187085
2013-10-22,194.06999999999996,5.268218918724004,0.20493933874610903,55.12348346865272
2013-10-23,208.10000000000005,5.338018733399589,0.9038488150449904,72.59622037612476
2013-10-24,185.2,5.221436322212079,1.0935002761027952,77.33750690256988
2013-10-25,180.09999999999997,5.19351225218191,0.15828151252369294,53.95703781309232
2013-10-26,182.06999999999994,5.204391228515873,0.7473709468903694,68.68427367225924
2013-10-27,193.45999999999992,5.265070772754401,0.41630000177090576,60.407500044272645
